Memory Usage(%), PCI Throughput(GB/s), Core Util(%), Mem Util(%)
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
2.60062396487,0.0,0,0
27.4482917999,0.101089477539,19,4
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,35,13
27.4482917999,0.11157989502,6,3
27.4482917999,0.114440917969,15,3
27.4482917999,0.1220703125,20,5
27.4482917999,0.141143798828,41,15
27.4482917999,3.08990478516,30,11
27.4482917999,0.00476837158203,7,0
27.4482917999,0.240325927734,13,4
27.4482917999,0.123023986816,24,6
27.4482917999,0.0886917114258,10,2
27.4482917999,0.147819519043,29,10
27.4482917999,0.0,39,15
27.4482917999,0.0,15,6
27.4482917999,0.00858306884766,9,3
27.4482917999,0.00476837158203,7,0
27.4482917999,0.0829696655273,16,3
27.4482917999,0.144958496094,31,10
27.4482917999,0.596046447754,32,12
27.4482917999,0.00858306884766,11,4
27.4482917999,0.0839233398438,5,3
27.4482917999,0.1220703125,21,5
27.4482917999,0.0705718994141,28,11
27.4482917999,0.0772476196289,33,12
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0429153442383,4,1
27.4482917999,0.0114440917969,5,3
27.4482917999,1.54113769531,0,0
27.4482917999,0.0896453857422,7,0
27.4482917999,0.0486373901367,18,4
27.4482917999,0.205993652344,18,4
27.4482917999,0.138282775879,32,11
27.4482917999,0.0905990600586,18,4
27.4482917999,0.327110290527,13,3
27.4482917999,0.126838684082,22,6
27.4482917999,0.0,39,14
27.4482917999,0.118255615234,33,13
27.4482917999,0.59700012207,35,14
27.4482917999,0.00286102294922,7,0
27.4482917999,0.0810623168945,7,0
27.4482917999,0.0524520874023,13,3
27.4482917999,0.103950500488,4,3
27.4482917999,0.0801086425781,7,1
27.4482917999,0.23365020752,12,2
27.4482917999,0.0734329223633,13,3
27.4482917999,0.129699707031,24,9
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.0,0,0
27.4482917999,0.112533569336,27,11
27.4482917999,0.1220703125,23,9
27.4482917999,0.096321105957,14,4
27.4482917999,0.116348266602,30,10
27.4482917999,0.588417053223,29,10
27.4482917999,0.110626220703,14,6
27.4482917999,0.0123977661133,33,11
27.4482917999,3.88145446777,16,6
27.4482917999,0.00953674316406,7,0
27.4482917999,0.00858306884766,7,0
27.4482917999,0.0133514404297,16,6
27.4482917999,0.0677108764648,8,1
27.4482917999,0.0686645507812,7,3
27.4482917999,0.137329101562,14,3
27.4482917999,0.127792358398,29,10
27.4482917999,0.0925064086914,35,13
27.4482917999,0.0,24,10
27.4482917999,0.00953674316406,20,7
27.4482917999,1.73854827881,3,2
27.4482917999,0.0,21,8
27.4482917999,0.00286102294922,12,3
27.4482917999,0.178337097168,9,4
27.4482917999,0.0381469726562,7,1
27.4482917999,0.112533569336,7,3
27.4482917999,0.0581741333008,11,2
27.4482917999,0.128746032715,31,10
27.4482917999,0.0600814819336,11,3
27.4482917999,0.231742858887,13,3
27.4482917999,0.0982284545898,17,4
27.4482917999,0.0,25,11
27.4482917999,0.114440917969,32,12
27.4482917999,1.6918182373,37,14
27.4482917999,0.00190734863281,6,3
27.4482917999,0.0743865966797,3,2
27.4482917999,0.0667572021484,3,2
27.4482917999,0.115394592285,3,3
27.4482917999,0.149726867676,15,4
27.4482917999,0.142097473145,35,13
27.4482917999,0.0247955322266,30,11
27.4482917999,0.554084777832,18,6
27.4482917999,0.101089477539,8,4
27.4482917999,0.297546386719,15,3
27.4482917999,0.0991821289062,14,4
27.4482917999,0.148773193359,36,14
27.4482917999,4.38690185547,31,12
27.4482917999,0.0801086425781,8,1
27.4482917999,0.140190124512,19,5
27.4482917999,0.261306762695,11,3
27.4482917999,0.105857849121,16,4
27.4482917999,0.0839233398438,35,13
27.4482917999,0.322341918945,11,3
27.4482917999,0.00381469726562,7,0
27.4482917999,0.0886917114258,3,3
27.4482917999,0.124931335449,24,9
27.4482917999,0.115394592285,38,14
27.4482917999,0.121116638184,35,14
27.4482917999,1.32179260254,37,16
27.4482917999,0.103950500488,4,3
27.4482917999,0.0419616699219,11,2
27.4482917999,0.0,1,0
27.4482917999,0.192642211914,22,5
27.4482917999,0.0848770141602,18,5
27.4482917999,0.0953674316406,27,9
27.4482917999,0.232696533203,11,3
27.4482917999,0.127792358398,29,10
27.4482917999,0.585556030273,39,14
27.4482917999,0.0982284545898,23,8
27.4482917999,0.0,0,0
27.4482917999,0.57315826416,15,6
27.4482917999,0.0,0,0
0.0,0.0,0,0
